grvar,subvar,variable,desde,hasta,filename,nombre_comun
10,7,preeclampsia severa,2015,2017,10_7_preeclampsia-severa_2015_2017.csv,Preeclampsia severa entre 2015 y 2017
10,8,eclampsia,2018,2021,10_8_eclampsia_2018_2021.csv,Eclampsia entre 2018 y 2021
10,8,eclampsia,2015,2017,10_8_eclampsia_2015_2017.csv,Eclampsia entre 2015 y 2017
13,4,plaguicidas,2018,2020,13_4_plaguicidas_2018_2020.csv,Plaguicidas entre 2018 y 2020
13,4,plaguicidas,2016,2017,13_4_plaguicidas_2016_2017.csv,Plaguicidas entre 2016 y 2017
13,4,plaguicidas,2015,2015,13_4_plaguicidas_2015_2015.csv,Plaguicidas en 2015
13,5,enf. transmitidas por alimentos (e.t.a.),2018,2021,13_5_enf-transmitidas-por-alimentos-e-t-a_2018_2021.csv,Enf. transmitidas por alimentos (e.t.a.) entre 2018 y 2021
13,5,enf. transmitidas por alimentos (e.t.a.),2016,2017,13_5_enf-transmitidas-por-alimentos-e-t-a_2016_2017.csv,Enf. transmitidas por alimentos (e.t.a.) entre 2016 y 2017
13,5,enf. transmitidas por alimentos (e.t.a.),2015,2015,13_5_enf-transmitidas-por-alimentos-e-t-a_2015_2015.csv,Enf. transmitidas por alimentos (e.t.a.) en 2015
13,6,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",2018,2021,13_6_otras-intoxicaciones-drogas-farmacos-alcohol-etc_2018_2021.csv,"Otras intoxicaciones (drogas, farmacos, alcohol etc.) entre 2018 y 2021"
13,6,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",2016,2017,13_6_otras-intoxicaciones-drogas-farmacos-alcohol-etc_2016_2017.csv,"Otras intoxicaciones (drogas, farmacos, alcohol etc.) entre 2016 y 2017"
13,6,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",2015,2015,13_6_otras-intoxicaciones-drogas-farmacos-alcohol-etc_2015_2015.csv,"Otras intoxicaciones (drogas, farmacos, alcohol etc.) en 2015"
16,1,deslizamiento/sismo/terremoto,2016,2021,16_1_deslizamiento-sismo-terremoto_2016_2021.csv,Deslizamiento/sismo/terremoto entre 2016 y 2021
16,1,deslizamiento/sismo/terremoto,2015,2015,16_1_deslizamiento-sismo-terremoto_2015_2015.csv,Deslizamiento/sismo/terremoto en 2015
17,1,leishmaniasis,2018,2021,17_1_leishmaniasis_2018_2021.csv,Leishmaniasis entre 2018 y 2021
17,1,leishmaniasis,2015,2017,17_1_leishmaniasis_2015_2017.csv,Leishmaniasis entre 2015 y 2017
17,2,chagas agudo,2018,2021,17_2_chagas-agudo_2018_2021.csv,Chagas agudo entre 2018 y 2021
17,2,chagas agudo,2015,2017,17_2_chagas-agudo_2015_2017.csv,Chagas agudo entre 2015 y 2017
17,3,dengue,2018,2020,17_3_dengue_2018_2020.csv,Dengue entre 2018 y 2020
17,3,dengue,2015,2017,17_3_dengue_2015_2017.csv,Dengue entre 2015 y 2017
17,4,malaria,2018,2021,17_4_malaria_2018_2021.csv,Malaria entre 2018 y 2021
17,4,malaria,2015,2017,17_4_malaria_2015_2017.csv,Malaria entre 2015 y 2017
18,1,muerte materna notificada,2015,2015,18_1_muerte-materna-notificada_2015_2015.csv,Muerte materna notificada en 2015
18,1,muerte materna notificada,2018,2020,18_1_muerte-materna-notificada_2018_2020.csv,Muerte materna notificada entre 2018 y 2020
18,1,muerte materna notificada,2016,2017,18_1_muerte-materna-notificada_2016_2017.csv,Muerte materna notificada entre 2016 y 2017
18,2,muerte materna confirmada,2015,2015,18_2_muerte-materna-confirmada_2015_2015.csv,Muerte materna confirmada en 2015
18,2,muerte materna confirmada,2018,2020,18_2_muerte-materna-confirmada_2018_2020.csv,Muerte materna confirmada entre 2018 y 2020
18,2,muerte materna confirmada,2016,2017,18_2_muerte-materna-confirmada_2016_2017.csv,Muerte materna confirmada entre 2016 y 2017
19,1,muerte fetal (obito) confirmada,2018,2020,19_1_muerte-fetal-obito-confirmada_2018_2020.csv,Muerte fetal (obito) confirmada entre 2018 y 2020
19,1,muerte fetal (obito) confirmada,2015,2017,19_1_muerte-fetal-obito-confirmada_2015_2017.csv,Muerte fetal (obito) confirmada entre 2015 y 2017
19,2,muerte neonatal  temprana (0-6 dias) confirmada,2018,2020,19_2_muerte-neonatal-temprana-0-6-dias-confirmada_2018_2020.csv,Muerte neonatal  temprana (0-6 dias) confirmada entre 2018 y 2020
19,2,muerte neonatal  temprana (0-6 dias) confirmada,2015,2017,19_2_muerte-neonatal-temprana-0-6-dias-confirmada_2015_2017.csv,Muerte neonatal  temprana (0-6 dias) confirmada entre 2015 y 2017
19,3,muerte neonatal  tardia (7-27 dias) confirmada,2018,2020,19_3_muerte-neonatal-tardia-7-27-dias-confirmada_2018_2020.csv,Muerte neonatal  tardia (7-27 dias) confirmada entre 2018 y 2020
19,3,muerte neonatal  tardia (7-27 dias) confirmada,2015,2017,19_3_muerte-neonatal-tardia-7-27-dias-confirmada_2015_2017.csv,Muerte neonatal  tardia (7-27 dias) confirmada entre 2015 y 2017
19,4,muerte menor de 28 dias por sepsis,2018,2020,19_4_muerte-menor-de-28-dias-por-sepsis_2018_2020.csv,Muerte menor de 28 dias por sepsis entre 2018 y 2020
19,4,muerte menor de 28 dias por sepsis,2015,2017,19_4_muerte-menor-de-28-dias-por-sepsis_2015_2017.csv,Muerte menor de 28 dias por sepsis entre 2015 y 2017
19,5,muerte menor de 28 dias por asfixia perinatal,2018,2020,19_5_muerte-menor-de-28-dias-por-asfixia-perinatal_2018_2020.csv,Muerte menor de 28 dias por asfixia perinatal entre 2018 y 2020
19,5,muerte menor de 28 dias por asfixia perinatal,2015,2017,19_5_muerte-menor-de-28-dias-por-asfixia-perinatal_2015_2017.csv,Muerte menor de 28 dias por asfixia perinatal entre 2015 y 2017
19,6,muerte de 28 dias a menor de 1 ano,2018,2020,19_6_muerte-de-28-dias-a-menor-de-1-ano_2018_2020.csv,Muerte de 28 dias a menor de 1 ano entre 2018 y 2020
19,6,muerte de 28 dias a menor de 1 ano,2015,2017,19_6_muerte-de-28-dias-a-menor-de-1-ano_2015_2017.csv,Muerte de 28 dias a menor de 1 ano entre 2015 y 2017
1,27,chikungunya,2018,2021,1_27_chikungunya_2018_2021.csv,Chikungunya entre 2018 y 2021
1,27,chikungunya,2016,2017,1_27_chikungunya_2016_2017.csv,Chikungunya entre 2016 y 2017
1,28,zika,2018,2021,1_28_zika_2018_2021.csv,Zika entre 2018 y 2021
1,28,zika,2016,2017,1_28_zika_2016_2017.csv,Zika entre 2016 y 2017
1,29,anomalia congenita,2017,2017,1_29_anomalia-congenita_2017_2017.csv,Anomalia congenita en 2017
1,30,microcefalia,2017,2017,1_30_microcefalia_2017_2017.csv,Microcefalia en 2017
1,31,trastorno neurologico,2017,2017,1_31_trastorno-neurologico_2017_2017.csv,Trastorno neurologico en 2017
1,32,sind. guillain barre,2017,2017,1_32_sind-guillain-barre_2017_2017.csv,Sind. guillain barre en 2017
1,29,anomalia congenita asociado al zika,2018,2018,1_29_anomalia-congenita-asociado-al-zika_2018_2018.csv,Anomalia congenita asociado al zika en 2018
1,30,microcefalia asociado al zika,2018,2018,1_30_microcefalia-asociado-al-zika_2018_2018.csv,Microcefalia asociado al zika en 2018
1,31,trastorno nuerologico asociado al zika,2018,2018,1_31_trastorno-nuerologico-asociado-al-zika_2018_2018.csv,Trastorno nuerologico asociado al zika en 2018
1,32,sind. guillain barre asociado al zika,2018,2018,1_32_sind-guillain-barre-asociado-al-zika_2018_2018.csv,Sind. guillain barre asociado al zika en 2018
1,29,dengue con signos de alarma,2019,2021,1_29_dengue-con-signos-de-alarma_2019_2021.csv,Dengue con signos de alarma entre 2019 y 2021
1,30,dengue sin signos de alarma,2019,2021,1_30_dengue-sin-signos-de-alarma_2019_2021.csv,Dengue sin signos de alarma entre 2019 y 2021
1,31,muerte de mujer 10-59 anos,2019,2019,1_31_muerte-de-mujer-10-59-anos_2019_2019.csv,Muerte de mujer 10-59 anos en 2019
1,18,fiebre hemorragica,2020,2021,1_18_fiebre-hemorragica_2020_2021.csv,Fiebre hemorragica entre 2020 y 2021
1,23,rabia canina,2020,2021,1_23_rabia-canina_2020_2021.csv,Rabia canina entre 2020 y 2021
1,31,otras meningitis,2020,2021,1_31_otras-meningitis_2020_2021.csv,Otras meningitis entre 2020 y 2021
1,32,sindrome hemolitico uremico,2020,2021,1_32_sindrome-hemolitico-uremico_2020_2021.csv,Sindrome hemolitico uremico entre 2020 y 2021
1,33,covid-19,2020,2021,1_33_covid-19_2020_2021.csv,Covid-19 entre 2020 y 2021
6,14,n de personas con evenenamiento por mordedura de serpientes venenosas,2020,2021,6_14_n-de-personas-con-evenenamiento-por-mordedura-de-serpientes-venenosas_2020_2021.csv,N de personas con evenenamiento por mordedura de serpientes venenosas entre 2020 y 2021
6,15,n de personas con envenenamiento por aracnidos,2020,2021,6_15_n-de-personas-con-envenenamiento-por-aracnidos_2020_2021.csv,N de personas con envenenamiento por aracnidos entre 2020 y 2021
1,34,sindrome inflamatorio multisistemico asociado con covid-19,2021,2021,1_34_sindrome-inflamatorio-multisistemico-asociado-con-covid-19_2021_2021.csv,Sindrome inflamatorio multisistemico asociado con covid-19 en 2021
1,35,esavi (eventos supuestamente atribuidos a la vacunacion y/o inmunizacion),2021,2021,1_35_esavi-eventos-supuestamente-atribuidos-a-la-vacunacion-y-o-inmunizacion_2021_2021.csv,Esavi (eventos supuestamente atribuidos a la vacunacion y/o inmunizacion) en 2021
4,10,otras hepatitis virales,2021,2021,4_10_otras-hepatitis-virales_2021_2021.csv,Otras hepatitis virales en 2021
9,14,sospecha de muerte por dengue,2021,2021,9_14_sospecha-de-muerte-por-dengue_2021_2021.csv,Sospecha de muerte por dengue en 2021
9,15,sospecha de muerte por covid-19,2021,2021,9_15_sospecha-de-muerte-por-covid-19_2021_2021.csv,Sospecha de muerte por covid-19 en 2021
13,7,"organofosforados , carbamatos",2021,2021,13_7_organofosforados-carbamatos_2021_2021.csv,"Organofosforados , carbamatos en 2021"
13,8,halogenados,2021,2021,13_8_halogenados_2021_2021.csv,Halogenados en 2021
13,9,herbicida y fungicida,2021,2021,13_9_herbicida-y-fungicida_2021_2021.csv,Herbicida y fungicida en 2021
13,10,otros plaguicidas/insecticidas,2021,2021,13_10_otros-plaguicidas-insecticidas_2021_2021.csv,Otros plaguicidas/insecticidas en 2021
18,1,sospecha de muerte materna,2021,2021,18_1_sospecha-de-muerte-materna_2021_2021.csv,Sospecha de muerte materna en 2021
