codigo_municipio,municipio,grupo,variable,mes,Cantidad-H,Cantidad-M,TOTAL-H,TOTAL-M,TOTAL
21102,IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
21501,IXIAMAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,5,0,5,5
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,130,15,130,15,145
70701,LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
21202,LAJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
10903,LAS CARRERAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
50203,LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,2,1,2,3
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
70903,MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
71003,MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
31301,MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,4,0,4,4
20402,MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,3,2,3,5
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,7,0,7,7
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,18,6,18,6,24
10401,PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
50403,POCOATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
40601,POOPO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
70601,PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
50101,POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,16,3,16,3,19
10302,PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
20401,PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,5,0,5,5
20403,PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
90301,PUERTO GONZALO MORENO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,2,1,2,3
31205,PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,5,0,5,5
51101,PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
31401,PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,6,2,6,8
30901,QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
80301,REYES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
80201,RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,7,4,7,4,11
70503,ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
31001,SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,2,1,2,3
30404,SACABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
50701,SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
71302,SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
80302,SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,2,2,2,4
80501,SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,1,2,1,3
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
70501,SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
10702,SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,2,1,2,3
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
21801,SAN PEDRO DE CURAHUARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
80401,SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,6,0,6,0,6
41401,SANTIAGO DE HUARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
21301,SICA SICA (VILLA AROMA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,4,0,4,4
30703,SICAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
30902,SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,1,1,1,2
10403,SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,25,3,25,3,28
30602,TACOPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
31101,TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
10601,TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,15,2,15,17
60101,TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,38,7,38,7,45
20606,TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
51202,TOMAVE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,4,0,4,4
50502,TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
80101,TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,5,6,5,6,11
50801,TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,1,1,1,2
50201,UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,3,2,3,2,5
51201,UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,9,0,9,9
70801,VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
20801,VIACHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
31302,VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,3,0,3,0,3
31402,VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
31003,VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
51501,VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,3,2,3,2,5
50602,VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,4,0,4,4
70201,WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
60301,YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,4,0,4,0,4
10602,YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,4,1,4,5
70403,YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
10102,YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
51302,ACACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
20201,ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
10404,ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,5,0,5,5
41201,ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
20503,AUCAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
10201,AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
60202,BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
50301,BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,8,1,8,9
70401,BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
70703,CABEZAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
21304,CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,1,1,1,2
70706,CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,2,0,2,0,2
30701,CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
40201,CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
50302,CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
70702,CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
50202,CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
90101,COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,2,0,2,0,2
30101,COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,89,1,89,1,90
30905,COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,2,0,2,0,2
50901,"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
31002,COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
50401,COLQUECHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,107,0,107,107
71301,COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,2,1,2,1,3
71101,CONCEPCION,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
21701,COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
21402,CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
40301,CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,5,0,5,5
50601,COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
70102,COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
70704,CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,6,4,6,4,10
40103,EL CHORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
60601,ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
41101,EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
80202,GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
70705,GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
11002,HUACAYA (VILLA DE HUACAYA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
40701,HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
10304,ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
10703,INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,168,2,168,2,170
70701,LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
50203,LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,5,9,5,9,14
20901,LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
71003,MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,2,1,2,1,3
31301,MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,22,1,22,23
20402,MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,4,4,4,4,8
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,8,1,8,9
30302,MOROCHATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
50404,OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,9,5,9,5,14
10401,PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
21104,PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
70902,PAMPA GRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
21802,PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
20702,PELECHUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
51203,PORCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
10103,POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
70601,PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
50101,POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,21,0,21,0,21
10302,PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
20401,PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,2,1,2,3
20403,PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,2,1,2,3
90301,PUERTO GONZALO MORENO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
71402,PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
51101,PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
31401,PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,4,9,4,9,13
30901,QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,2,0,2,0,2
50402,RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
80301,REYES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,3,1,3,1,4
80201,RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,5,13,5,13,18
70503,ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
31001,SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
30404,SACABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
50701,SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
71302,SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
80602,SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
70402,SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,2,0,2,0,2
80501,SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,1,1,1,2
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,6,2,6,2,8
80102,SAN JAVIER(BNI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
71102,SAN JAVIER(STC),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
60501,SAN LORENZO(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
10702,SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,3,1,3,4
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
80401,SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,3,0,3,0,3
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,16,0,16,0,16
20308,SANTIAGO DE CALLAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
90303,SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
30902,SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
10101,SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,17,7,17,7,24
31101,TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,5,0,5,5
10601,TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
60101,TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,14,5,14,5,19
30903,TIQUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
10402,TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
50502,TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,2,0,2,2
31201,TOTORA(CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,21,7,21,7,28
21302,UMALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
50201,UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,3,6,3,6,9
51201,UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,3,0,3,3
70801,VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,2,1,2,1,3
31402,VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
10801,VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,6,0,6,6
31003,VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,3,2,3,2,5
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
51501,VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,5,0,5,5
50602,VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
70201,WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,1,0,1,1
60301,YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,4,0,4,0,4
10602,YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
70403,YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
10102,YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-06-01,0,4,0,4,4
41201,ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,3,0,3,3
51301,ARAMPAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
60202,BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,2,1,2,1,3
50301,BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,5,0,5,5
70401,BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,2,0,2,2
22001,CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,3,1,3,1,4
40201,CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
50302,CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,3,1,3,4
50202,CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,4,0,4,4
90101,COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,4,0,4,0,4
30101,COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,77,3,77,3,80
30905,COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,2,0,2,0,2
71301,COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,1,1,1,2
21402,CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,0,1,0,1
50601,COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,0,1,0,1
70102,COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,10,0,10,10
70704,CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,2,0,2,2
20105,EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,6,2,6,2,8
40103,EL CHORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,0,1,0,1
71503,EL PUENTE(STC),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
70105,EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,4,1,4,5
60601,ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
41101,EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,4,0,4,4
71002,GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
20602,GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
70705,GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,1,1,1,2
10304,ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,3,0,3,3
70104,LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,2,0,2,2
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,174,12,174,12,186
70701,LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
50203,LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,2,8,2,8,10
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
80801,MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,0,1,0,1
70903,MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,0,1,0,1
71003,MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,6,0,6,6
20402,MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,4,0,4,4
10303,MOJOCOYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,2,0,2,2
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,2,1,2,3
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,8,1,8,9
70803,MORO MORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,28,24,28,24,52
20102,PALCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,0,1,0,1
21104,PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,2,0,2,2
40802,PAMPA AULLAGAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,1,0,1,1
70902,PAMPA GRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,1,0,1,0,1
21305,PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,2,0,2,0,2
51203,PORCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-07-01,0,3,0,3,3
